Date,CESP,Risk equal-weight,Defensive equal-weight,60_40,SMA200 mix,Vol-targeted mix,Random exposure placebo
2015-05-16,-0.00067899612836348,-0.00067899612836348,0.0,-0.00040739767701808796,-0.00067899612836348,-0.00067899612836348,-0.00067899612836348
2015-05-17,0.0003053585672239863,0.0003053585672239863,0.0,0.00018321514033439179,0.0003053585672239863,0.0003053585672239863,0.0
2015-05-18,-0.0004999471824702493,-0.0004999471824702493,-0.003454275815510277,-0.0016816786356862606,-0.0004999471824702493,-0.0004999471824702493,-0.0004999471824702493
2015-05-19,-0.005617551242427712,-0.005617551242427712,-0.003863201017538509,-0.004915811152472031,-0.005617551242427712,-0.005617551242427712,-0.005617551242427712
2015-05-20,0.0012681262381301812,0.0012681262381301812,0.0018756748621844288,0.0015111456877518804,0.0012681262381301812,0.0012681262381301812,0.0012681262381301812
2015-05-21,0.0038733012044964463,0.0038733012044964463,0.0037471886134671784,0.003822856168084739,0.0038733012044964463,0.0038733012044964463,0.0037471886134671784
2015-05-22,-0.0009688239639391335,-0.0009688239639391335,0.0016408199184278494,7.503358900765966e-05,-0.0009688239639391335,-0.0009688239639391335,-0.0009688239639391335
2015-05-23,-0.0006823500088594977,-0.0006823500088594977,0.0,-0.00040941000531569864,-0.0006823500088594977,-0.0006823500088594977,-0.0006823500088594977
2015-05-24,0.0009679795795991541,0.0009679795795991541,0.0,0.0005807877477594925,0.0009679795795991541,0.0009679795795991541,0.0009679795795991541
2015-05-25,-0.0017721308824218962,-0.0017721308824218962,0.0,-0.0010632785294531378,-0.0017721308824218962,-0.0017721308824218962,-0.0017721308824218962
2015-05-26,-0.01029372443968942,-0.01029372443968942,0.004945895173744247,-0.004197876594315953,-0.01029372443968942,-0.01029372443968942,-0.01029372443968942
2015-05-27,0.004749231028846501,0.004749231028846501,0.0004849416840038978,0.00304351529090946,0.004749231028846501,0.004749231028846501,0.004749231028846501
2015-05-28,-0.0006971796228206638,-0.0006971796228206638,-0.000775770374414092,-0.000728615923458035,-0.0006971796228206638,-0.0006971796228206638,-0.0006971796228206638
2015-05-29,-0.0032471716097614753,-0.0032471716097614753,0.00047504551717517107,-0.0017582847589868167,-0.0032471716097614753,-0.0032471716097614753,-0.0032471716097614753
2015-05-30,-0.001757840205078039,-0.001757840205078039,0.0,-0.0010547041230468234,-0.001757840205078039,-0.001757840205078039,-0.001757840205078039
2015-05-31,-0.0015023052479719147,-0.0015023052479719147,0.0,-0.0009013831487831487,-0.0015023052479719147,-0.0015023052479719147,0.0
2015-06-01,-0.002029286549459935,-0.002029286549459935,-0.0025362027318590052,-0.002232053022419563,-0.002029286549459935,-0.002029286549459935,-0.002029286549459935
2015-06-02,0.0027658087245277826,0.0027658087245277826,-0.008027033935120692,-0.0015513283393316076,0.0027658087245277826,0.0027658087245277826,0.0027658087245277826
2015-06-03,-0.001402669398736542,-0.001402669398736542,-0.009626827785411296,-0.004692332753406444,-0.001402669398736542,-0.001402669398736542,-0.001402669398736542
2015-06-04,-0.007577803018577467,-0.007577803018577467,0.003012721396170176,-0.00334159325267841,-0.007577803018577467,-0.007577803018577467,-0.007577803018577467
2015-06-05,-0.0006131879819057199,-0.0006131879819057199,-0.003988274150363985,-0.001963222449289026,-0.0006131879819057199,-0.0006131879819057199,-0.0006131879819057199
2015-06-06,0.00032945668339884944,0.00032945668339884944,0.0,0.00019767401003930967,0.00032945668339884944,0.00032945668339884944,0.00032945668339884944
2015-06-07,-0.001348392423510135,-0.001348392423510135,0.0,-0.000809035454106081,-0.001348392423510135,-0.001348392423510135,-0.001348392423510135
2015-06-08,-0.000449939397945514,-0.000449939397945514,-0.0020476953031022815,-0.001089041760008221,-0.000449939397945514,-0.000449939397945514,-0.000449939397945514
2015-06-09,7.038105164090968e-05,7.038105164090968e-05,-0.0025369789479827987,-0.0009725629482085738,7.038105164090968e-05,7.038105164090968e-05,7.038105164090968e-05
2015-06-10,0.009042275046956883,0.009042275046956883,-0.0024216886954500083,0.004456689549994126,0.009042275046956883,0.009042275046956883,0.009042275046956883
2015-06-11,0.0007300733892496365,0.0007300733892496365,0.00679598227054673,0.003156436941768474,0.0007300733892496365,0.0007300733892496365,0.0007300733892496365
2015-06-12,-0.005313345881480136,-0.005313345881480136,-0.0004103030429096488,-0.003352128746051941,-0.005313345881480136,-0.005313345881480136,-0.005313345881480136
2015-06-13,0.0011691727688171543,0.0011691727688171543,0.0,0.0007015036612902925,0.0011691727688171543,0.0011691727688171543,0.0011691727688171543
2015-06-14,0.0005455138104024648,0.0005455138104024648,0.0,0.0003273082862414789,0.0005455138104024648,0.0005455138104024648,0.0
2015-06-15,-0.00185949115650546,-0.00185949115650546,0.0019034115981870492,-0.0003543300546284562,-0.00185949115650546,-0.00185949115650546,-0.00185949115650546
2015-06-16,0.010647797876853191,0.010647797876853191,0.002523387918590664,0.00739803389354818,0.010647797876853191,0.010647797876853191,0.010647797876853191
2015-06-17,0.0003401721798765362,0.0003401721798765362,-0.002826819321937263,-0.0009266244208489835,0.0003401721798765362,0.0003401721798765362,0.0003401721798765362
2015-06-18,0.006598143350484402,0.006598143350484402,0.0010008808876023345,0.0043592383653315745,0.006598143350484402,0.006598143350484402,0.006598143350484402
2015-06-19,-0.006221267840456328,-0.006221267840456328,0.004717480674896524,-0.0018457684343151867,-0.006221267840456328,-0.006221267840456328,-0.006221267840456328
2015-06-20,0.0002752738874677431,0.0002752738874677431,0.0,0.00016516433248064586,0.0002752738874677431,0.0002752738874677431,0.0002752738874677431
2015-06-21,-0.0005745619400795308,-0.0005745619400795308,0.0,-0.0003447371640477185,-0.0005745619400795308,-0.0005745619400795308,-0.0005745619400795308
2015-06-22,0.006243678003054204,0.006243678003054204,-0.009913116440796038,-0.00021903977448589282,0.006243678003054204,0.006243678003054204,0.006243678003054204
2015-06-23,0.00025499495023177204,0.00025499495023177204,-0.00098155399071842,-0.00023962462614830486,0.00025499495023177204,0.00025499495023177204,0.00025499495023177204
2015-06-24,-0.007039750079776925,-0.007039750079776925,0.0017335525575498667,-0.0035304290248462083,-0.007039750079776925,-0.007039750079776925,-0.007039750079776925
2015-06-25,-0.0017462562736467488,-0.0017462562736467488,-0.0022299711062398753,-0.0019397422066839993,-0.0017462562736467488,-0.0017462562736467488,-0.0017462562736467488
2015-06-26,0.0009203492772194874,0.0009203492772194874,-0.003036435284668959,-0.0006623645475358913,0.0009203492772194874,0.0009203492772194874,-0.003036435284668959
2015-06-27,0.003373560346059278,0.003373560346059278,0.0,0.0020241362076355665,0.003373560346059278,0.003373560346059278,0.003373560346059278
2015-06-28,-0.0008760879640789346,-0.0008760879640789346,0.0,-0.0005256527784473608,-0.0008760879640789346,-0.0008760879640789346,-0.0008760879640789346
2015-06-29,-0.011913023321854522,-0.011913023321854522,0.009256098124962336,-0.0034453747431277782,-0.011913023321854522,-0.011913023321854522,-0.011913023321854522
2015-06-30,0.006468385516366131,0.006468385516366131,-0.0022597877451849824,0.002977116211745686,0.006468385516366131,0.006468385516366131,0.006468385516366131
2015-07-01,-7.913438480894936e-06,-7.913438480894936e-06,-0.0035512619520662037,-0.0014252528439150185,-7.913438480894936e-06,-7.913438480894936e-06,-7.913438480894936e-06
2015-07-02,-0.0015463366648778873,-0.0015463366648778873,0.0006228259879922926,-0.0006786716037298153,-0.0015463366648778873,-0.0015463366648778873,-0.0015463366648778873
2015-07-03,0.0004019631734025629,0.0004019631734025629,0.0,0.00024117790404153773,0.0004019631734025629,0.0004019631734025629,0.0004019631734025629
2015-07-04,0.0019722325467658054,0.0019722325467658054,0.0,0.0011833395280594831,0.0019722325467658054,0.0019722325467658054,0.0019722325467658054
2015-07-05,0.004696392990091515,0.004696392990091515,0.0,0.0028178357940549085,0.004696392990091515,0.004696392990091515,0.004696392990091515
